ID,Title,Content,Permalink,Categories,Tags,"Resource Author","Organizational Author","Attributed Date",Link,"Alignment: JTF","Alignment: Regenerative Economies","Alignment: Democratic Systems","BIPOC Author","Added By",Notes,"Attributed Date (v2)",Status
2036,"Benzene Pollution at Petroleum Refinery Fence lines","The Benzene Pollution at Petroleum Refinery Fence lines story map provides regularly updated benzene monitoring data. There are four major issues for which the data is organized around: EPA action level, long-term public health threat, short-term public health threat, and actual versus adjusted benzene concentrations. Benzene is a hazardous air pollutant that is a known carcinogen and can lead to blood disorders.",https://thechisholmlegacyproject.org/resource-detail/benzene-pollution-at-petroleum-refinery-fence-lines/,Resources>Data,"Air Quality",,"Environmental Integrity Project",5/12/22,https://storymaps.arcgis.com/stories/9cc8aa37cb34444dbb053a097c22ba07,,,,,Cara,,5/12/22,publish
2037,"Interactive Energy Efficiency Equity Baseline (E3B) Map","The Energy Efficiency Equity Baseline (or ""E3B"") map visualizes investor-owned electric utilities' investments into energy efficiency programs for low-income customers. Intended to be an interactive tool for both state and utility policy-makers, and energy justice advocates, the E3B map provides a comparative framework to examine the equity of utilities' investments into low-income energy efficiency measures against a novel standard: the E3B.",https://thechisholmlegacyproject.org/resource-detail/interactive-energy-efficiency-equity-baseline-e3b-map/,Resources>Data,"Energy Justice","Tony Reames","Urban Energy Justice Lab",,https://umich.maps.arcgis.com/apps/Cascade/index.html?appid=28f6792ea2134ffba888413e70647c0c,Yes,,,Yes,Vick,,4/29/22,publish
2038,"Diversity, Equity, Inclusion, and Justice Toolkit Volume 1: Internal Organization Practices","This toolkit was created for use by members and partners of the Coalition for the Delaware River Watershed. Volume 1 of the toolkit focuses on DEIJ within an organization's culture rather than in its external or programmatic engagement. The overemphasis of external work through outreach implicitly assumes that all that promoting diversity entails is the creation of an effective slogan or advertising campaign, which could not be further from the truth. Diversity is not “the challenge of the moment”, but a goal that should be incorporated throughout an organization’s values and activities. Organizations that approach equity work by creating a solid foundation of internal organizational work find that they are more successful with meeting their goals.",https://thechisholmlegacyproject.org/resource-detail/diversity-equity-inclusion-and-justice-toolkit-volume-1-internal-organization-practices/,Resources>Toolkit,"DEI &amp; Anti-Oppression",,"Coalition for the Delaware River Watershed",2020,https://docs.google.com/document/d/118PUoiKwt1VT6XPf8LhN6B7ZydM8MiR1jjOz2g-2PwQ/edit#,,,,,Cara,,5/2/22,publish
2039,"Diversity, Equity, Inclusion, and Justice Toolkit Volume 2: External Engagement Practices","This toolkit is a sequel to the Coalition’s first DEIJ Toolkit, Volume 1: Internal Organizational Practices. The first volume focused on DEIJ Internally, within an organization’s culture. Volume 1 contains resources explaining the importance of diversity, equity, inclusion, and justice, governance, promoting DEIJ in the workplace, fostering inclusive organizational cultures, and recruitment and retention, among other topics. This volume will focus on external engagement practices. It is highly recommended that organizations start with the first volume, particularly if they are in the early stages of embedding DEIJ into their mission, structure, and culture. By having a strong equitable and inclusive culture within an organization, external engagement strategies will be more effective and genuine.",https://thechisholmlegacyproject.org/resource-detail/diversity-equity-inclusion-and-justice-toolkit-volume-2-external-engagement-practices/,Resources>Toolkit,"DEI &amp; Anti-Oppression",,"Coalition for the Delaware River Watershed",5/12/21,https://docs.google.com/document/d/1H8_8Qb5GRvI5e8OiHIp_wb5LN4Y-zNqt-PWjGPFmBLA/edit#,,,,,Cara,,5/2/22,publish
2040,"Resources For Diversity, Equity, Inclusion, and Justice (DEIJ)","In addition to the ESA reports and resources, The DEIJ resource hub includes: a) resources for academic administrators and faculty and b) general resources that can be of use to anyone trying to stay informed on how they can approach issues of diversity from a variety of perspectives.",https://thechisholmlegacyproject.org/resource-detail/resources-for-diversity-equity-inclusion-and-justice-deij/,"Resources>Other Resource Hubs","DEI &amp; Anti-Oppression",,"The Ecological Society of America",,https://www.esa.org/about/diversity-in-ecology/deij-resources/,,,,,Cara,,5/2/22,publish
2041,"#ShutDownSTEM Resources","Created for scientists and academics, #ShutDownSTEM provides educational resources to combat anti-blackness and generate knowledge around dismantling structural racism within scientific and academic institutions.",https://thechisholmlegacyproject.org/resource-detail/shutdownstem-resources/,"Resources>Other Resource Hubs","DEI &amp; Anti-Oppression",,#ShutDownSTEM,,https://www.shutdownstem.com/resources,,,,,Cara,,5/2/22,publish
2042,"Invisible Labor","Building off the ideas of ""Cultural Taxation"" (Audrey Williams June), Grollman explains the emotional labor that BIPOC academics preform in supporting BIPOC students at historically white colleges and universities. Grollman also uplifts suggestions from other Black academics as to how scholars can protect their emotional wellbeing.",https://thechisholmlegacyproject.org/resource-detail/invisible-labor/,Resources>Publication,"DEI &amp; Anti-Oppression","Eric Anthony Grollman","Inside Higher ED",12/15/15,https://www.insidehighered.com/advice/2015/12/15/column-about-exploitation-minority-scholars-academe,,,,Yes,Cara,,5/3/22,publish
2043,"Guide to Allyship","The Guide to Allyship provides a helpful starting point for individuals looking to partner BIPOC and LGBTQIA+ in dismantling systematic oppression. The guide is available for free and open source for individual users. Corporations, institutions, and those with the ability to do so should compensate the author.",https://thechisholmlegacyproject.org/resource-detail/guide-to-allyship/,Resources>Toolkit,"DEI &amp; Anti-Oppression","Amélie Lamont",,,https://guidetoallyship.com/,,,,Yes,Cara,,5/3/22,publish
2044,"People of Craft","People of Craft is a growing showcase of creatives of color and their craft in design, advertising, tech, illustration, lettering, art, and more. ",https://thechisholmlegacyproject.org/resource-detail/people-of-craft/,Resources>Art,Culture,"Amélie Lamont",,,https://peopleofcraft.com/,,,,Yes,Cara,,5/3/22,publish
2045,"How Racism Hurts Black Mental Health & How You Can Help","Helen Neville, professor of Educational Psychology and African American Studies at the University of Illinois Urbana-Champaign, joins The 21st to explain these concepts, racism as a public health crisis and diversity issues related to well-being.",https://thechisholmlegacyproject.org/resource-detail/how-racism-hurts-black-mental-health-how-you-can-help/,Resources>Publication,"DEI &amp; Anti-Oppression|Health &amp; Healing","Anna Casey","Illinois Public Media",6/4/20,https://will.illinois.edu/21stshow/story/how-racism-hurts-black-mental-health-and-how-you-can-help,,,,Yes,Cara,,5/3/22,publish
2046,"Ecological Resources from Indigenous People","This resource hub provides a collection of webinars from the Traditional Ecological Knowledge Section of the Ecological Society of America in celebration of Indigenous People's Day.",https://thechisholmlegacyproject.org/resource-detail/ecological-resources-from-indigenous-people/,"Resources>Other Resource Hubs","Conservation &amp; Biodiversity",,"The Ecological Society of America",,https://www.esa.org/about/diversity-in-ecology/ecological-resources-from-indigenous-people/,,,,,Cara,,5/4/22,publish
2047,"Excellence in Ecology","The ESA Excellence in Ecology (EEE) Scholarship is for early – mid career ESA members who have achieved a PhD within the last 20 years. This initiative addresses one of the Recommendations from the ESA Diversity, Equity, Inclusion and Justice (DEIJ) Task Force to support and elevate diverse scientists in the ecology community. This effort seeks to remove critical barriers to full participation in the retention and promotion of scholars who have traditionally been excluded or underrepresented in our community to make ESA more inclusive. Black, indigenous, and people of color are especially encouraged to apply. ",https://thechisholmlegacyproject.org/resource-detail/excellence-in-ecology/,Resources>Scholarship,"Conservation &amp; Biodiversity",,"The Ecological Society of America",,https://www.esa.org/about/diversity-in-ecology/eee-scholarships/,,,,,Cara,,5/4/22,publish
2048,"Perspectives on Diversity and Inclusion in ESA Journal Articles","ESA is pleased to share a list of published articles across the ESA Journals highlighting our perspective on diversity and inclusion from the scientific community.",https://thechisholmlegacyproject.org/resource-detail/perspectives-on-diversity-and-inclusion-in-esa-journal-articles/,"Resources>Other Resource Hubs","DEI &amp; Anti-Oppression",,"The Ecological Society of America",10/2/22,https://esajournals.onlinelibrary.wiley.com/doi/toc/10.1002/(ISSN)9999-0005.perspectives-on-diversity-and-inclusion,,,,,Cara,,5/4/22,publish
2049,"Black Lives Matter in ecology and evolution","This editorial was published by the editors of Nature Ecology & Evolution in response to the murder of George Floyd, Breonna Taylor, and Ahmaud Arbery. It outlines a course of action for the journal to make its own contributions to dismantling systematic racism.",https://thechisholmlegacyproject.org/resource-detail/black-lives-matter-in-ecology-and-evolution/,Resources>Publication,"DEI &amp; Anti-Oppression",,"Nature Ecology & Evolution",6/23/22,https://www.nature.com/articles/s41559-020-1250-2#citeas,,,,No,Cara,,5/5/22,publish
2050,"What Black scientists want from colleagues and their institutions","Frustrated and exhausted by systemic racism in the science community, Black researchers outline steps for action.",https://thechisholmlegacyproject.org/resource-detail/what-black-scientists-want-from-colleagues-and-their-institutions/,Resources>Publication,"DEI &amp; Anti-Oppression","Virginia Gewin","Nature Ecology & Evolution",6/22/20,https://www.nature.com/articles/d41586-020-01883-8,,,,Yes,Cara,,5/5/22,publish
2051,"Safe fieldwork strategies for at-risk individuals, their supervisors and institutions","As a result of identity prejudice, certain individuals are more vulnerable to conflict and violence when they are in the field. It is paramount that all fieldworkers be informed of the risks some colleagues may face, so that they can define best practice together: here the authors recommend strategies to minimize risk for all individuals conducting fieldwork.",https://thechisholmlegacyproject.org/resource-detail/safe-fieldwork-strategies-for-at-risk-individuals-their-supervisors-and-institutions/,Resources>Publication,"Conservation &amp; Biodiversity|DEI &amp; Anti-Oppression","Amelia-Juliette Claire Demery, Monique Avery Pipkin ","Nature Ecology & Evolution",10/12/20,https://www.nature.com/articles/s41559-020-01328-5,,,,Yes,Cara,,5/5/22,publish
2052,"Seven principles to realize a just transition to a low-carbon economy","This policy report presents basic tenets that define a just transition. It suggests ways to implement these components into policy and practice. The report emphasizes that regions facing decarbonization can and must prepare for inevitable change on the horizon with critical investments, policy reforms and inclusive dialogue.",https://thechisholmlegacyproject.org/resource-detail/seven-principles-to-realize-a-just-transition-to-a-low-carbon-economy/,Resources>Publication,"Just Transition Framework","Aaron Atteridge, Claudia Stambo","Stockholm Environment Institute",6/15/20,https://www.sei.org/wp-content/uploads/2020/06/seven-principles-for-a-just-transition.pdf,Yes,,,No,Cara,,5/5/22,publish
2053,"Just Transition Resource Library","This library provides a curated list of resources on just transitions, to help users locate key research material and policy guidance on just transitions.",https://thechisholmlegacyproject.org/resource-detail/just-transition-resource-library/,"Resources>Other Resource Hubs","Just Transition Framework",,"Just Transition Initiative",,https://www.cif.org/resource-collections/just-transition,Yes,,,,Cara,,5/5/22,publish
2054,"Diversity Toolkit","The Diversity Toolkit is intended for anyone seeking to strive in an increasingly diverse workforce. It enables leadership staff and managers to successfully build, manage, and thrive in our rapidly changing environment. This is an introduction to the multiple facets of how to best retain diversity and offers basic information on strategies and tools that can be implemented to build organizational capacity around hiring, governance, and communications. The Diversity Toolkit can also be used as a guide for organizations seeking to build and retain a pipeline of diverse leaders through transparent and authentic engagement.",https://thechisholmlegacyproject.org/resource-detail/diversity-toolkit/,Resources>Toolkit,"DEI &amp; Anti-Oppression",,"Choose Clean Water Coalition",5/1/18,https://static1.squarespace.com/static/5942af072994ca6253840fc1/t/5afdb8af0e2e7267ce4aeaf1/1526577327225/5-3-18+Diversity+Toolkit.pdf,,,,,Cara,,5/5/22,publish
